,id,labels_old,labels
6647,6648,"[1.0451968e-14 1.3232009e-12 3.5154564e-12 ... 1.7353714e-12 1.1681923e-13
 3.7859795e-11]",0
6648,6649,"[7.94007160e-15 1.10900926e-13 6.66022630e-13 ... 2.06225370e-10
 1.32437919e-17 3.30372119e-11]",0
6649,6650,"[9.2818573e-15 1.7484373e-17 5.8268162e-14 ... 7.0002456e-16 7.6780327e-17
 4.0915842e-14]",0
6650,6651,"[8.2719208e-07 2.7710573e-06 6.1291375e-06 ... 1.1296374e-06 4.3071832e-08
 4.0520131e-06]",0
6651,6652,"[6.29014674e-17 5.57554392e-18 4.34377665e-19 ... 1.64489208e-19
 1.19950495e-20 3.52733207e-19]",0
6652,6653,"[2.5654093e-18 8.2761668e-16 3.8845288e-16 ... 1.1197461e-15 6.6335320e-19
 4.9784459e-15]",0
6653,6654,"[2.5358668e-07 4.0198333e-07 2.4535046e-07 ... 1.5578864e-09 8.3574204e-04
 5.4171545e-07]",0
6654,6655,"[5.5948739e-16 1.6487637e-13 3.9288126e-12 ... 1.9287339e-12 3.9099044e-17
 3.0841146e-11]",0
6655,6656,"[5.5107985e-13 3.6847305e-14 3.8811175e-14 ... 4.4435170e-13 2.8242584e-15
 1.4895129e-14]",0
6656,6657,"[2.3911928e-14 1.5087940e-14 3.6023285e-14 ... 3.3811261e-14 1.1511241e-16
 2.2717034e-15]",0
6657,6658,"[1.6510140e-12 2.0127322e-11 7.0687012e-11 ... 2.4798049e-11 1.6074959e-11
 1.2296232e-09]",0
6658,6659,"[2.4491020e-15 1.9447509e-16 1.0953568e-14 ... 2.5907542e-17 1.0549035e-12
 4.8740803e-14]",0
6659,6660,"[2.6333930e-15 1.2615245e-11 4.9906611e-12 ... 3.9401916e-11 3.0694795e-18
 2.3721308e-15]",0
6660,6661,"[6.6035510e-15 5.1085158e-15 1.6023768e-13 ... 1.4223442e-15 6.9496385e-16
 7.4415788e-13]",0
6661,6662,"[6.2235730e-19 1.5845301e-17 1.7577404e-16 ... 3.1591600e-16 1.3101410e-21
 5.9269228e-18]",0
6662,6663,"[3.3674801e-15 8.9351025e-14 3.0796146e-17 ... 1.4692180e-17 4.4292449e-20
 8.6732908e-14]",0
6663,6664,"[4.4582343e-08 9.8756482e-07 1.2035540e-06 ... 4.7643312e-08 7.1128398e-10
 1.0481853e-07]",0
6664,6665,"[1.9364755e-15 3.4236970e-14 9.3238178e-12 ... 5.2185806e-15 7.3109150e-15
 1.3004987e-13]",0
6665,6666,"[2.4544986e-15 6.0173941e-16 5.1153607e-15 ... 5.0406668e-15 1.9923716e-18
 1.9140819e-16]",0
6666,6667,"[6.6788063e-13 1.9061658e-10 8.8874498e-11 ... 1.1045946e-12 4.7805667e-15
 6.0913677e-11]",0
6667,6668,"[2.5456627e-15 2.2420094e-16 9.8819929e-15 ... 3.6132162e-17 1.1170174e-12
 4.0294563e-14]",0
6668,6669,"[1.5321003e-15 3.0648844e-16 3.9957466e-16 ... 9.9712732e-17 1.7658353e-20
 2.8192863e-15]",0
6669,6670,"[3.5440855e-18 1.0440356e-17 7.5592015e-16 ... 7.5442218e-16 7.0419970e-17
 8.7336700e-17]",0
6670,6671,"[1.0699707e-14 6.2817602e-15 7.1933225e-13 ... 1.2369998e-14 1.3516457e-15
 4.8424134e-12]",0
6671,6672,"[8.3420749e-13 7.9750815e-12 6.3892102e-14 ... 2.1415172e-11 2.9155615e-11
 7.4341293e-13]",0
6672,6673,"[6.0950441e-15 1.0982255e-13 5.3933871e-14 ... 3.7831947e-14 3.9137544e-17
 4.5854301e-12]",0
6673,6674,"[5.6688693e-14 1.4814527e-10 9.4486807e-10 ... 2.8036217e-12 6.3101602e-19
 1.3933128e-11]",0
6674,6675,"[1.4148696e-13 1.6657929e-12 1.4579792e-13 ... 3.6334677e-12 6.6261076e-12
 5.6865455e-13]",0
6675,6676,"[6.7310758e-08 6.4287869e-10 3.2274466e-10 ... 7.7416855e-09 8.7228096e-01
 3.6727070e-07]",0
6676,6677,"[1.6141313e-17 3.3232932e-19 1.5429368e-18 ... 2.7829201e-18 3.6715238e-13
 7.7597721e-17]",0
6677,6678,"[4.8962540e-15 7.6070010e-13 3.0095653e-14 ... 1.6328225e-16 7.1548304e-17
 5.9644489e-14]",0
6678,6679,"[1.9381753e-15 1.4764567e-14 1.0405145e-14 ... 1.0409075e-14 1.5535583e-11
 9.6716907e-15]",0
6679,6680,"[1.9019714e-15 1.0803112e-12 3.6218187e-14 ... 5.8257744e-13 8.9447154e-15
 5.9366813e-16]",0
6680,6681,"[1.0173963e-14 2.4911003e-13 1.8826986e-14 ... 4.4877815e-14 4.8855189e-18
 5.6814715e-13]",0
6681,6682,"[4.9015527e-14 2.9440185e-13 1.9573462e-13 ... 6.3128879e-16 2.8360289e-13
 5.4117913e-13]",0
6682,6683,"[8.2150686e-10 1.1462762e-09 8.4941024e-07 ... 2.8618999e-08 8.8908721e-11
 1.5929207e-06]",0
6683,6684,"[1.4832607e-08 2.7288783e-08 1.4343800e-08 ... 6.9415416e-09 4.9907090e-08
 2.2823966e-07]",0
6684,6685,"[2.0024028e-14 3.3897694e-12 1.4286278e-11 ... 5.0190798e-12 8.4892083e-19
 5.4333475e-13]",0
6685,6686,"[3.35720153e-14 1.04895356e-10 9.40891584e-14 ... 2.17514093e-12
 9.56031695e-13 8.15992917e-15]",0
6686,6687,"[1.3221746e-15 2.3515101e-13 1.2482918e-13 ... 2.2874265e-14 2.7209051e-16
 2.8587966e-13]",0
6687,6688,"[4.8388574e-15 1.1967284e-15 1.2215509e-13 ... 8.1095604e-15 4.6856596e-20
 2.9563201e-12]",0
6688,6689,"[2.7630969e-14 5.5787514e-12 9.6902748e-13 ... 2.6695995e-10 7.2001156e-17
 2.6374671e-13]",0
6689,6690,"[8.9718492e-15 4.2283672e-12 3.6738776e-13 ... 2.8942335e-13 7.8264488e-18
 3.8174498e-11]",0
6690,6691,"[6.7407560e-16 7.4188133e-18 1.6695500e-15 ... 1.4822516e-15 1.0026599e-20
 7.7914588e-15]",0
6691,6692,"[7.5997519e-07 2.2034696e-06 1.4825200e-06 ... 1.5510474e-06 1.6227762e-06
 3.8084618e-05]",0
6692,6693,"[3.29766294e-07 1.18483435e-07 4.84945895e-06 ... 3.02429953e-07
 7.39209050e-09 3.26373538e-07]",0
6693,6694,"[2.6373502e-14 2.3332664e-11 6.9120963e-12 ... 3.4955550e-10 1.4357592e-16
 1.0502017e-12]",0
6694,6695,"[4.7628798e-14 1.1960043e-10 4.2758032e-12 ... 1.4103135e-13 2.2324148e-14
 4.5865563e-13]",0
6695,6696,"[3.9812488e-15 3.2030730e-14 7.5367935e-14 ... 4.4194143e-16 2.9275788e-17
 7.3875097e-14]",0
6696,6697,"[1.2363723e-14 1.6058478e-15 2.2242077e-14 ... 3.2167872e-14 1.2042055e-18
 9.2705638e-16]",0
6697,6698,"[5.7582888e-16 1.7386562e-14 1.1628520e-14 ... 2.6669029e-17 5.8682972e-17
 1.9742926e-15]",0
6698,6699,"[2.4911024e-14 3.3506249e-13 4.1807194e-13 ... 4.5088939e-14 2.5451624e-14
 2.6421910e-15]",0
6699,6700,"[3.0866738e-15 5.7953710e-14 1.0045660e-13 ... 2.1723121e-13 5.8651891e-16
 1.2827079e-12]",0
6700,6701,"[1.2323640e-16 8.7771559e-17 3.1490276e-17 ... 6.0801694e-19 2.8037365e-14
 2.0621529e-16]",0
6701,6702,"[3.4969416e-14 7.4765301e-14 2.7035238e-12 ... 6.1375313e-15 1.5017398e-14
 4.4353705e-14]",0
6702,6703,"[9.2797929e-11 1.2569442e-12 1.1519689e-11 ... 1.3540213e-10 5.8551774e-05
 3.2830502e-11]",0
6703,6704,"[3.2439814e-07 6.8548736e-09 1.2468556e-07 ... 2.0321499e-08 4.7888705e-05
 6.2067599e-08]",0
6704,6705,"[7.4926258e-16 2.9983338e-15 4.8813535e-15 ... 3.2343597e-13 2.7303970e-13
 2.5617961e-14]",0
6705,6706,"[4.0938083e-18 1.2780476e-17 9.6738161e-18 ... 2.7541534e-17 6.2585259e-18
 8.9492075e-18]",0
6706,6707,"[5.2686595e-18 2.0692765e-16 4.2511813e-15 ... 5.0124825e-14 6.8717062e-18
 7.2842496e-14]",0
6707,6708,"[6.8694773e-18 7.3923879e-21 1.4201617e-19 ... 6.2001845e-19 6.8080063e-13
 1.1080464e-18]",0
6708,6709,"[1.5165291e-14 2.7295638e-13 2.2383518e-16 ... 5.6254989e-16 1.7035623e-13
 1.2879843e-15]",0
6709,6710,"[6.1259761e-15 9.2591792e-17 7.7213431e-13 ... 1.0083007e-15 1.1465181e-16
 1.4364635e-12]",0
6710,6711,"[2.5558964e-17 6.6674324e-17 1.7060781e-18 ... 1.6236214e-19 9.8434673e-15
 6.6484786e-19]",0
6711,6712,"[4.0413558e-14 4.8639816e-12 5.7742419e-14 ... 3.3586957e-13 2.1697973e-18
 1.8130557e-13]",0
6712,6713,"[7.9964152e-14 1.5367627e-11 2.2237902e-12 ... 2.4508684e-15 2.8393252e-10
 1.8089227e-15]",0
6713,6714,"[2.0370731e-14 1.2887522e-13 7.9816844e-13 ... 4.1156466e-13 1.4253707e-21
 3.3501715e-14]",0
6714,6715,"[3.3621557e-13 1.1218522e-10 2.0978525e-13 ... 2.4161810e-12 1.8534990e-14
 1.8529856e-11]",0
6715,6716,"[2.8723006e-14 5.3537556e-13 1.8364814e-14 ... 3.0708076e-15 1.0098299e-13
 5.7222651e-13]",0
6716,6717,"[2.6011219e-13 1.8039830e-13 5.1307127e-14 ... 7.5802073e-12 1.1020893e-11
 7.3952684e-12]",0
6717,6718,"[3.0180700e-16 2.0047282e-12 1.4323635e-14 ... 8.1096273e-15 4.9122822e-17
 3.6214422e-16]",0
6718,6719,"[1.4145578e-15 3.9589581e-14 2.0142075e-15 ... 1.1674700e-14 2.6858266e-13
 7.0194800e-10]",0
6719,6720,"[4.6973250e-15 1.9815575e-16 3.6621482e-15 ... 1.5138811e-15 2.8687092e-14
 1.5285117e-13]",0
6720,6721,"[1.4654978e-14 7.4520570e-14 1.2936977e-13 ... 2.2263787e-16 1.4660771e-17
 1.3425815e-14]",0
6721,6722,"[4.0662664e-15 5.9025835e-16 2.5224460e-13 ... 8.3934595e-15 5.7500705e-19
 1.5591754e-14]",0
6722,6723,"[3.1234268e-16 2.6118435e-15 6.4553212e-18 ... 5.9483273e-18 1.7427600e-14
 1.9227749e-17]",0
6723,6724,"[1.7266653e-11 4.2338723e-11 7.7144451e-11 ... 4.9991344e-10 7.7092354e-06
 5.1230276e-10]",0
6724,6725,"[1.7824819e-15 1.6107384e-14 1.2185527e-12 ... 5.5233697e-15 3.0156818e-20
 2.8871485e-13]",0
6725,6726,"[1.3048959e-14 8.8483583e-17 5.9331100e-14 ... 7.6922556e-16 3.2926297e-19
 2.2519848e-14]",0
6726,6727,"[2.2032388e-15 1.0145545e-12 4.9237309e-15 ... 5.6761498e-18 2.4204398e-15
 1.9869600e-18]",0
6727,6728,"[5.1898678e-06 9.3944564e-06 1.8144037e-05 ... 1.5054205e-05 5.0316562e-06
 6.3902771e-05]",0
6728,6729,"[3.1247451e-19 4.7870965e-18 1.4368879e-16 ... 3.6004736e-18 1.1854055e-17
 1.5677547e-18]",0
6729,6730,"[3.4988115e-13 2.5588701e-11 1.6952160e-13 ... 9.6562031e-16 1.1148824e-16
 2.4794179e-15]",0
6730,6731,"[5.3297805e-07 6.0699922e-06 1.1951247e-06 ... 1.1627175e-06 4.7372801e-06
 7.5964573e-07]",0
6731,6732,"[3.1317817e-14 5.5924453e-11 6.5075311e-13 ... 4.3585812e-12 3.2903836e-18
 1.6779239e-11]",0
6732,6733,"[1.3080524e-15 2.3673227e-14 1.8253111e-13 ... 1.5163390e-13 1.3593074e-17
 1.3829136e-14]",0
6733,6734,"[1.6863594e-14 7.3749512e-14 1.1245318e-15 ... 1.5608067e-13 3.1612066e-14
 4.1190035e-15]",0
6734,6735,"[4.8204940e-14 2.4137174e-12 1.1449979e-11 ... 4.1256694e-12 2.5896338e-20
 1.3374329e-12]",0
6735,6736,"[8.9200891e-13 9.8953330e-14 2.4087397e-13 ... 2.5180045e-13 4.1299383e-15
 4.6784076e-14]",0
6736,6737,"[1.1440221e-06 9.0354079e-06 1.2851576e-06 ... 7.5194129e-07 1.8384750e-06
 2.0904815e-06]",0
6737,6738,"[6.5200695e-16 1.1887627e-14 2.5076219e-14 ... 1.8478914e-13 4.1320732e-19
 2.4924812e-11]",0
6738,6739,"[6.9357997e-10 6.6104562e-09 1.2694933e-07 ... 5.2742998e-08 2.0404224e-14
 2.9507822e-07]",0
6739,6740,"[1.4861534e-14 1.1412167e-12 3.9318583e-11 ... 1.5718593e-11 4.1536198e-16
 1.2968483e-12]",0
6740,6741,"[1.2565030e-15 8.0688210e-18 2.1213654e-15 ... 7.2524126e-16 6.1764695e-16
 6.6022573e-14]",0
6741,6742,"[3.1657652e-12 2.2388612e-11 2.2310473e-11 ... 2.4494537e-10 3.5440216e-12
 5.3606782e-11]",0
6742,6743,"[1.00922858e-14 1.24536085e-11 1.00492119e-12 ... 6.92790833e-12
 4.29706834e-12 1.73037131e-15]",0
6743,6744,"[4.9286005e-14 5.6026540e-14 2.0665482e-15 ... 5.2222424e-16 2.2225941e-16
 1.1972320e-14]",0
6744,6745,"[1.8603722e-16 1.4777161e-14 6.1211345e-17 ... 3.6780786e-16 2.6104978e-12
 6.4012359e-15]",0
6745,6746,"[3.52362894e-14 1.08144711e-12 1.28462085e-11 ... 1.80611307e-11
 2.62420469e-17 9.13285940e-13]",0
6746,6747,"[2.5580073e-08 2.1294551e-07 7.6153746e-08 ... 1.4686893e-10 3.5730974e-07
 8.6554437e-08]",0
6747,6748,"[1.6607914e-14 3.2786003e-14 1.6876297e-11 ... 2.0856306e-11 4.6898208e-16
 2.6666003e-15]",0
6748,6749,"[7.8014513e-15 5.9959904e-13 2.3022570e-13 ... 1.0751080e-13 5.0027189e-15
 1.8586699e-12]",0
6749,6750,"[4.3598916e-13 6.4489608e-13 5.3231594e-12 ... 4.9853107e-13 5.2864868e-10
 6.8103433e-13]",0
6750,6751,"[3.6087995e-14 2.0942777e-10 4.4074189e-12 ... 9.7837977e-14 9.5006685e-14
 3.9657635e-12]",0
6751,6752,"[3.6492449e-17 1.3379035e-14 2.5252549e-15 ... 2.0947699e-17 2.3073068e-18
 1.6717160e-16]",0
6752,6753,"[6.2716659e-12 3.7110579e-12 2.5083759e-12 ... 3.9187317e-12 5.6722121e-10
 4.3520331e-13]",0
6753,6754,"[1.8050299e-07 4.2528731e-07 2.4268726e-07 ... 3.7383545e-09 1.4454259e-06
 2.2060510e-06]",0
6754,6755,"[4.5896300e-16 1.5910720e-13 2.1490596e-14 ... 7.5095156e-14 6.7350653e-19
 4.6807237e-16]",0
6755,6756,"[8.4098691e-15 5.5369247e-11 2.6820410e-11 ... 1.3651242e-14 3.4390906e-14
 4.3593108e-13]",0
6756,6757,"[5.0898833e-14 3.2635591e-13 3.1162532e-14 ... 1.4695158e-12 9.7480247e-16
 1.5541176e-12]",0
6757,6758,"[1.5097815e-14 7.4076582e-14 9.1793999e-13 ... 3.0831457e-14 6.4861548e-17
 5.0943543e-13]",0
6758,6759,"[3.1804602e-12 3.2473284e-13 7.7117063e-12 ... 5.2712737e-14 6.7018348e-16
 1.9289353e-13]",0
6759,6760,"[4.89386957e-06 2.25221402e-06 2.25919234e-06 ... 8.65001013e-08
 1.33196561e-04 1.06717046e-07]",0
6760,6761,"[4.0102707e-15 3.9838318e-15 3.1853119e-15 ... 6.1465901e-14 2.9234498e-17
 2.2446966e-16]",0
6761,6762,"[9.1396286e-15 1.0493022e-13 6.6217073e-13 ... 1.7227585e-14 1.2026535e-11
 4.2818570e-13]",0
6762,6763,"[3.9448963e-08 1.3715092e-08 4.0275370e-09 ... 2.7512816e-09 4.0810019e-07
 2.7667227e-08]",0
6763,6764,"[4.9974732e-15 2.3776003e-13 6.8003112e-13 ... 8.4656064e-14 2.6141534e-17
 1.2552132e-13]",0
6764,6765,"[3.2480454e-08 9.0842977e-06 1.6986364e-06 ... 1.7498980e-08 2.1593835e-02
 4.7505571e-07]",0
6765,6766,"[1.7964048e-14 3.4441254e-14 3.4347002e-13 ... 2.4392305e-13 3.4960279e-14
 3.6759734e-13]",0
6766,6767,"[2.1171807e-06 1.9881240e-06 7.7409914e-07 ... 3.9855358e-06 2.7856031e-09
 1.4380716e-07]",0
6767,6768,"[3.0441337e-15 8.3686862e-14 3.1849093e-16 ... 1.7728507e-17 2.8569513e-15
 2.1739846e-15]",0
6768,6769,"[2.1020773e-14 2.9873481e-13 2.6241547e-13 ... 2.2185384e-14 2.5750070e-11
 4.1594586e-14]",0
6769,6770,"[7.4663227e-15 5.8616702e-11 4.8351470e-13 ... 2.7515924e-16 2.2615920e-18
 1.7693031e-14]",0
6770,6771,"[1.1404686e-15 2.1983537e-14 7.6669855e-13 ... 2.0343562e-13 1.7914467e-14
 5.1438739e-14]",0
6771,6772,"[5.6684974e-07 4.4715807e-06 2.0168184e-06 ... 3.5968469e-07 4.2961206e-06
 5.4193163e-07]",0
6772,6773,"[3.0981256e-17 3.8992249e-17 1.9937899e-14 ... 5.0124801e-15 1.4490105e-21
 1.4148215e-16]",0
6773,6774,"[1.8124980e-14 1.1242161e-12 1.7441251e-12 ... 1.4657628e-11 1.5382059e-18
 9.1873300e-14]",0
6774,6775,"[4.3131077e-14 4.2386051e-12 2.7146674e-13 ... 2.6814636e-14 7.1289585e-10
 1.6160572e-12]",0
6775,6776,"[5.4121801e-15 6.8833292e-14 5.5028153e-14 ... 2.6369817e-15 6.1785670e-16
 1.2760779e-12]",0
6776,6777,"[1.6866650e-14 4.5582500e-12 3.7343212e-11 ... 2.5757787e-11 3.2924447e-13
 6.8315899e-13]",0
6777,6778,"[3.9803965e-16 6.0413893e-14 6.3384749e-14 ... 5.8528308e-12 4.3886956e-12
 2.7191442e-14]",0
6778,6779,"[7.1317294e-15 1.0706944e-12 9.3746293e-14 ... 6.9689157e-15 3.3489688e-15
 4.8620678e-13]",0
6779,6780,"[3.90719279e-16 1.79721011e-14 4.61822624e-14 ... 1.11386384e-13
 3.08699636e-20 5.37186283e-16]",0
6780,6781,"[3.0991572e-15 3.7918150e-13 7.1293943e-14 ... 6.5007725e-16 2.5443760e-19
 1.5728444e-13]",0
6781,6782,"[4.14920360e-15 6.81018555e-14 3.04718938e-15 ... 1.02147574e-14
 2.90278318e-15 1.08365745e-14]",0
6782,6783,"[4.1668849e-17 1.9582709e-15 2.9999769e-18 ... 4.3982288e-21 2.2976464e-17
 7.6718590e-16]",0
6783,6784,"[2.7235160e-11 8.0631349e-11 4.2182985e-10 ... 3.9889095e-10 1.1398565e-11
 2.0493082e-10]",0
6784,6785,"[1.4701052e-15 1.9128101e-14 8.8104633e-14 ... 6.0744324e-15 4.9913195e-15
 4.4704840e-13]",0
6785,6786,"[3.8496724e-15 1.6752615e-13 1.2054547e-12 ... 1.4549492e-12 6.6017843e-16
 2.1506834e-14]",0
6786,6787,"[5.5680062e-15 5.3989202e-15 4.1210975e-13 ... 3.9553047e-14 1.3573410e-13
 1.5233657e-13]",0
6787,6788,"[1.1830435e-14 1.2869966e-14 4.7584600e-15 ... 8.9035496e-15 4.1559140e-16
 9.3345775e-15]",0
6788,6789,"[6.2491327e-16 2.1343387e-13 1.3641664e-14 ... 4.2162948e-12 7.2155342e-19
 8.9772236e-15]",0
6789,6790,"[3.36594054e-14 7.89556268e-12 3.90760549e-11 ... 1.02860456e-13
 3.71579081e-15 1.05021168e-12]",0
6790,6791,"[1.4609591e-15 3.9642321e-14 2.0092884e-15 ... 1.1570113e-14 2.6286384e-13
 7.1400230e-10]",0
6791,6792,"[1.9111010e-06 2.3901546e-06 1.1930328e-04 ... 1.2596474e-03 7.0251353e-06
 2.6211701e-05]",0
6792,6793,"[3.5991176e-16 5.9189361e-14 5.8179288e-15 ... 9.6089162e-15 1.2606649e-16
 2.5234636e-15]",0
6793,6794,"[5.6934668e-14 8.5353877e-14 3.9232449e-14 ... 4.0174366e-15 4.8260668e-15
 1.1362823e-15]",0
6794,6795,"[9.2844069e-15 1.1207755e-16 2.6182877e-15 ... 5.9629642e-16 4.4469649e-15
 8.0877735e-14]",0
6795,6796,"[2.0391995e-14 1.2733759e-13 7.9314523e-13 ... 4.3505558e-13 1.5188164e-21
 3.4340240e-14]",0
6796,6797,"[6.3243668e-15 3.7786031e-13 2.0959582e-12 ... 1.2687243e-12 2.0619090e-16
 1.1046730e-13]",0
6797,6798,"[1.6863594e-14 7.3749512e-14 1.1245318e-15 ... 1.5608067e-13 3.1612066e-14
 4.1190035e-15]",0
6798,6799,"[4.7628798e-14 1.1960043e-10 4.2758032e-12 ... 1.4103135e-13 2.2324148e-14
 4.5865563e-13]",0
6799,6800,"[1.6909930e-14 2.8005791e-15 9.4875474e-15 ... 1.0944740e-15 1.9612895e-15
 1.8945340e-14]",0
6800,6801,"[8.6299206e-15 4.6366294e-10 1.4320052e-11 ... 1.4394859e-12 5.4432475e-19
 1.0799821e-11]",0
6801,6802,"[1.4549150e-13 5.7506716e-12 2.5004827e-13 ... 2.2807524e-10 8.5756640e-17
 5.6660148e-14]",0
6802,6803,"[3.3672121e-14 1.5410266e-16 2.2320529e-14 ... 1.3038822e-12 7.2619195e-13
 4.7607525e-15]",0
6803,6804,"[2.0335282e-08 2.8195404e-11 6.7276558e-09 ... 1.8220660e-10 4.6603378e-07
 1.5822021e-10]",0
6804,6805,"[3.2915521e-13 5.1729638e-11 8.5270783e-12 ... 1.5115834e-12 1.6593192e-13
 7.5866006e-12]",0
6805,6806,"[6.2579387e-15 7.6370178e-14 9.1213299e-14 ... 5.2985529e-13 9.5433546e-13
 2.3630629e-15]",0
6806,6807,"[1.6171343e-15 6.8374919e-14 4.7802605e-15 ... 8.4647780e-15 6.1892230e-18
 1.3901280e-14]",0
6807,6808,"[2.9117885e-11 9.8353866e-13 1.3176639e-10 ... 2.3202200e-10 3.8985789e-05
 3.5222079e-12]",0
6808,6809,"[5.3327865e-15 3.2020789e-13 2.8139478e-14 ... 3.6827434e-14 7.9173762e-14
 6.4832579e-14]",0
6809,6810,"[1.0542093e-16 7.4120002e-17 1.9854789e-14 ... 5.7851774e-14 1.7864665e-20
 1.2924039e-15]",0
6810,6811,"[5.2601123e-15 4.3441620e-17 5.3506134e-16 ... 2.2870927e-16 1.0368160e-10
 1.0555424e-14]",0
6811,6812,"[1.3041371e-14 6.8142687e-13 3.4670837e-13 ... 5.8535919e-15 1.1639075e-15
 7.1809926e-11]",0
6812,6813,"[2.1865601e-15 5.5680918e-15 1.6382773e-14 ... 7.8400787e-17 3.1378359e-12
 3.6211143e-14]",0
6813,6814,"[3.6979311e-15 5.3591045e-11 1.8163734e-11 ... 1.7767386e-15 3.4026531e-16
 1.2975644e-14]",0
6814,6815,"[1.0723923e-06 8.5353145e-07 1.5509681e-07 ... 8.6949552e-07 5.9796299e-04
 6.5859308e-07]",0
6815,6816,"[1.6859669e-14 9.8545597e-13 2.5843763e-14 ... 6.4891031e-12 9.4042668e-18
 7.8257999e-12]",0
6816,6817,"[4.2167411e-14 3.6927844e-12 6.8302612e-13 ... 3.5456295e-13 2.0076088e-13
 1.6995469e-14]",0
6817,6818,"[7.0027837e-09 1.8483717e-09 3.0883573e-09 ... 7.6830403e-11 1.2217520e-10
 9.3435260e-09]",0
6818,6819,"[3.4184488e-15 1.7626092e-15 1.6812711e-15 ... 9.4118849e-16 5.5388930e-17
 1.9156667e-16]",0
6819,6820,"[3.73607497e-14 2.10444143e-13 1.76272647e-12 ... 1.07827376e-11
 2.83264870e-11 4.57533351e-11]",0
6820,6821,"[1.5821264e-13 1.6290430e-12 1.6501195e-13 ... 3.7536853e-12 6.5459756e-12
 3.8534079e-13]",0
6821,6822,"[1.6329425e-14 3.6241843e-13 2.0634309e-13 ... 7.8174316e-12 9.6910902e-13
 1.6762004e-14]",0
6822,6823,"[1.3963150e-13 1.5170596e-09 1.3277927e-11 ... 1.2955666e-10 2.4435774e-15
 4.0262165e-13]",0
6823,6824,"[8.8957831e-15 1.0361308e-12 2.7012095e-12 ... 1.2384080e-12 5.9176493e-14
 3.9816980e-11]",0
6824,6825,"[9.1772563e-08 2.7939515e-07 4.7618155e-08 ... 1.1330784e-06 4.8238104e-05
 1.2053163e-06]",0
6825,6826,"[2.7221508e-16 2.9518705e-12 4.0295446e-16 ... 2.5557833e-14 4.4766459e-16
 4.3507217e-13]",0
6826,6827,"[5.5170976e-14 7.1228152e-14 1.0492155e-14 ... 1.2908568e-15 7.7949249e-18
 4.4033233e-10]",0
6827,6828,"[7.7425122e-15 1.1993107e-12 2.3667493e-14 ... 9.4903881e-13 1.8926805e-20
 2.7015135e-12]",0
6828,6829,"[1.9364127e-14 1.1877973e-13 1.2530686e-14 ... 8.2657900e-14 4.7144037e-15
 3.3022023e-14]",0
6829,6830,"[9.96901193e-08 1.09925296e-07 9.04961772e-10 ... 1.15902958e-06
 9.29223698e-10 1.87702824e-07]",0
6830,6831,"[7.9058887e-15 7.1579122e-14 1.9313696e-12 ... 1.1823788e-11 8.6756232e-14
 4.7137160e-14]",0
6831,6832,"[2.2311541e-12 2.4539279e-12 8.7786690e-13 ... 1.5347826e-12 1.1126668e-13
 1.8133396e-10]",0
6832,6833,"[1.33856509e-17 2.22410255e-17 2.36605423e-14 ... 1.08457615e-13
 2.21104034e-18 3.89586875e-15]",0
6833,6834,"[3.3021330e-15 2.0313018e-12 1.5099155e-12 ... 3.1903556e-17 2.3400015e-14
 2.7785039e-13]",0
6834,6835,"[2.9472579e-15 1.0139363e-14 4.3103266e-15 ... 7.5778163e-14 7.5386398e-16
 9.2448801e-14]",0
6835,6836,"[1.0997817e-12 5.4970768e-11 4.1149695e-11 ... 2.0729456e-10 8.9868075e-14
 4.3716623e-12]",0
6836,6837,"[4.6252071e-14 9.2822954e-12 1.2212999e-13 ... 7.7459691e-11 3.8237382e-11
 1.0773870e-12]",0
6837,6838,"[6.7053415e-15 1.2489511e-10 1.1950323e-11 ... 1.4020803e-12 1.4867457e-18
 1.5319215e-12]",0
6838,6839,"[1.9535714e-14 3.3257982e-15 8.9780844e-14 ... 3.6633795e-14 9.2410818e-16
 2.2547644e-15]",0
6839,6840,"[3.1937193e-15 1.4049660e-12 1.1020586e-14 ... 1.8949818e-16 2.4934856e-14
 2.2442912e-11]",0
6840,6841,"[8.0912783e-13 1.0332176e-12 4.5208785e-12 ... 1.0709270e-12 1.7086785e-08
 1.3796694e-11]",0
6841,6842,"[1.1790658e-15 1.2942208e-13 9.8980551e-17 ... 1.2975861e-15 1.9291319e-15
 2.4866916e-12]",0
6842,6843,"[2.9319045e-08 2.9639937e-06 1.3793582e-06 ... 2.7611234e-06 6.9924246e-04
 7.8657831e-06]",0
6843,6844,"[5.3108203e-15 1.1962596e-14 9.9326519e-12 ... 2.4849217e-13 1.9133823e-11
 5.5414408e-13]",0
6844,6845,"[2.4302375e-15 3.9641380e-12 5.1715338e-15 ... 6.3089695e-15 8.3806260e-16
 6.4510783e-13]",0
6845,6846,"[7.5586605e-14 2.7638203e-13 1.5112002e-12 ... 1.9095248e-11 2.3723714e-14
 4.0877813e-12]",0
6846,6847,"[3.01445440e-14 1.38473760e-10 1.25499194e-11 ... 1.90338587e-12
 1.25941104e-15 9.77234006e-12]",0
6847,6848,"[2.33970693e-14 1.79491751e-11 9.75732863e-12 ... 1.07493373e-13
 8.83041526e-18 2.33293829e-10]",0
6848,6849,"[1.0836112e-06 1.5155827e-06 6.7809437e-05 ... 6.8870484e-04 7.3794076e-06
 1.7670063e-05]",0
